=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.21 14:12:39 =~=~=~=~=~=~=~=~=~=~=~=
685.05,-58.36,8.71,1.99,3.54,-0.06,-0.02,0.01,1.42,0.64,9.96,0.01,-0.04,0.06
685.07,-58.03,8.71,1.99,3.54,-0.06,-0.02,0.01,1.79,0.55,9.90,-0.01,-0.04,-0.02
685.09,-57.81,8.71,1.99,3.54,-0.06,-0.02,0.01,1.88,0.49,9.88,-0.01,-0.03,-0.07
685.10,-57.35,8.71,1.99,3.54,-0.06,-0.02,0.01,1.88,0.41,9.86,-0.01,0.00,-0.13
685.13,-57.19,8.71,1.99,3.54,-0.06,-0.02,0.01,1.78,0.41,9.86,-0.01,0.01,-0.14
685.14,-57.07,8.71,1.99,3.54,-0.06,-0.02,0.01,1.60,0.43,9.88,-0.01,0.02,-0.13
685.16,-57.06,8.71,1.99,3.54,-0.06,-0.02,0.01,1.40,0.45,9.90,-0.00,0.03,-0.08
685.18,-57.22,8.71,1.99,3.54,-0.06,-0.02,0.01,1.05,0.49,9.94,0.01,0.04,-0.05
685.19,-57.46,8.71,1.99,3.54,-0.06,-0.02,0.01,0.95,0.52,9.94,0.02,0.03,0.00
685.21,-57.59,8.71,1.99,3.54,-0.06,-0.02,0.01,0.97,0.54,9.95,0.02,0.03,0.02
685.24,-57.97,8.71,1.99,3.54,-0.06,-0.02,0.01,1.17,0.65,9.93,0.01,0.00,0.01
685.29,-57.98,8.71,1.99,3.54,-0.06,-0.02,0.01,1.25,0.63,9.92,0.01,-0.00,-0.00
685.31,-57.96,8.71,1.99,3.54,-0.06,-0.02,0.01,1.30,0.61,9.93,0.01,-0.00,-0.01
685.32,-57.92,8.71,1.99,3.54,-0.06,-0.02,0.01,1.35,0.59,9.94,0.01,0.00,-0.02
685.34,-57.88,8.71,1.99,3.54,-0.06,-0.02,0.01,1.37,0.57,9.95,0.01,0.00,-0.02
685.36,-57.80,8.71,1.99,3.54,-0.06,-0.02,0.01,1.40,0.56,9.91,0.01,0.01,-0.02
685.38,-57.76,8.71,1.99,3.54,-0.06,-0.02,0.01,1.39,0.58,9.90,0.01,0.02,-0.02
685.39,-57.74,8.71,1.99,3.54,-0.06,-0.02,0.01,1.35,0.60,9.91,0.01,0.02,-0.03
685.40,-57.74,8.71,1.99,3.54,-0.06,-0.02,0.01,1.30,0.61,9.92,0.01,0.02,-0.02
685.41,-57.76,8.71,1.99,3.54,-0.06,-0.02,0.01,1.21,0.62,9.92,0.00,0.02,-0.02
685.43,-57.80,8.71,1.99,3.54,-0.06,-0.02,0.01,1.15,0.63,9.92,0.00,0.02,-0.01
685.45,-57.90,8.71,1.99,3.54,-0.06,-0.02,0.01,1.11,0.63,9.94,0.00,0.02,-0.01
685.46,-57.98,8.71,1.99,3.54,-0.06,-0.02,0.01,1.11,0.62,9.95,-0.00,0.01,-0.01
685.48,-58.02,8.71,1.99,3.54,-0.06,-0.02,0.01,1.13,0.62,9.95,-0.00,0.01,-0.01
685.49,-58.06,8.71,1.99,3.54,-0.06,-0.02,0.01,1.19,0.60,9.95,-0.00,0.01,-0.01
685.51,-58.07,8.71,1.99,3.54,-0.06,-0.02,0.01,1.23,0.58,9.94,-0.00,0.01,-0.01
685.52,-58.07,8.71,1.99,3.54,-0.06,-0.02,0.01,1.24,0.52,9.93,-0.00,0.01,0.00
685.54,-58.06,8.71,1.99,3.54,-0.06,-0.02,0.01,1.29,0.51,9.92,0.00,0.01,0.01
685.56,-58.04,8.71,1.99,3.54,-0.06,-0.02,0.01,1.29,0.51,9.92,0.00,0.01,0.01
685.58,-58.03,8.71,1.99,3.54,-0.06,-0.02,0.01,1.27,0.52,9.93,0.01,0.01,0.02
685.59,-58.03,8.71,1.99,3.54,-0.06,-0.02,0.01,1.23,0.53,9.93,0.01,0.02,0.02
685.60,-58.05,8.71,1.99,3.54,-0.06,-0.02,0.01,1.19,0.54,9.93,0.01,0.02,0.03
685.62,-58.08,8.71,1.99,3.54,-0.06,-0.02,0.01,1.18,0.55,9.94,0.01,0.02,0.03
685.63,-58.10,8.71,1.99,3.54,-0.06,-0.02,0.01,1.18,0.57,9.93,0.01,0.02,0.03
685.65,-58.12,8.71,1.99,3.54,-0.06,-0.02,0.01,1.19,0.58,9.92,0.01,0.01,0.02
685.67,-58.14,8.71,1.99,3.54,-0.06,-0.02,0.01,1.18,0.59,9.92,0.01,0.01,0.01
685.69,-58.21,8.71,1.99,3.54,-0.06,-0.02,0.01,1.13,0.59,9.95,0.01,0.01,0.00
685.72,-58.24,8.71,1.99,3.54,-0.06,-0.02,0.01,1.14,0.58,9.95,0.01,0.00,0.00
685.73,-58.25,8.71,1.99,3.54,-0.06,-0.02,0.01,1.17,0.57,9.95,0.00,0.00,0.00
685.75,-58.25,8.71,1.99,3.54,-0.06,-0.02,0.01,1.20,0.57,9.95,0.00,-0.00,0.00
685.76,-58.25,8.71,1.99,3.54,-0.06,-0.02,0.01,1.20,0.56,9.96,0.00,-0.00,0.00
685.77,-58.24,8.71,1.99,3.54,-0.06,-0.02,0.01,1.21,0.56,9.95,0.01,-0.00,0.01
685.79,-58.23,8.71,1.99,3.54,-0.06,-0.02,0.01,1.20,0.56,9.95,0.01,-0.00,0.01
685.80,-58.23,8.71,1.99,3.54,-0.06,-0.02,0.01,1.21,0.57,9.95,0.01,-0.00,0.01
685.82,-58.22,8.71,1.99,3.54,-0.06,-0.02,0.01,1.21,0.58,9.93,0.01,-0.00,0.01
685.83,-58.21,8.71,1.99,3.54,-0.06,-0.02,0.01,1.20,0.59,9.92,0.00,-0.00,0.01
685.84,-58.21,8.71,1.99,3.54,-0.06,-0.02,0.01,1.21,0.59,9.92,0.00,-0.00,0.01
685.86,-58.20,8.71,1.99,3.54,-0.06,-0.02,0.01,1.21,0.59,9.92,0.00,-0.00,0.00
685.87,-58.19,8.71,1.99,3.54,-0.06,-0.02,0.01,1.20,0.58,9.95,0.00,-0.00,-0.00
685.88,-58.17,8.71,1.99,3.54,-0.06,-0.02,0.01,1.26,0.55,9.95,0.00,-0.00,-0.00
685.90,-58.14,8.71,1.99,3.54,-0.06,-0.02,0.01,1.32,0.54,9.94,0.01,0.00,-0.01
685.92,-58.04,8.71,1.99,3.54,-0.06,-0.02,0.01,1.41,0.50,9.90,0.01,0.01,-0.01
685.94,-57.98,8.71,1.99,3.54,-0.06,-0.02,0.01,1.42,0.48,9.90,0.01,0.01,-0.01
685.95,-57.90,8.71,1.99,3.54,-0.06,-0.02,0.01,1.32,0.49,9.93,0.01,0.03,-0.00
685.98,-57.89,8.71,1.99,3.54,-0.06,-0.02,0.01,1.29,0.51,9.93,0.02,0.03,0.00
686.00,-57.92,8.71,1.99,3.54,-0.06,-0.02,0.01,1.25,0.54,9.94,0.02,0.03,0.00
686.02,-57.95,8.71,1.99,3.54,-0.06,-0.02,0.01,1.23,0.55,9.96,0.02,0.03,0.00
686.04,-58.00,8.71,1.99,3.54,-0.06,-0.02,0.01,1.18,0.57,9.96,0.02,0.03,-0.00
686.05,-58.04,8.71,1.99,3.54,-0.06,-0.02,0.01,1.16,0.58,9.96,0.02,0.03,-0.01
686.07,-58.12,8.71,1.99,3.54,-0.06,-0.02,0.01,1.12,0.59,9.96,0.02,0.03,-0.01
686.09,-58.17,8.71,1.99,3.54,-0.06,-0.02,0.01,1.09,0.57,9.97,0.02,0.03,-0.01
686.11,-58.27,8.71,1.99,3.54,-0.06,-0.02,0.01,1.12,0.64,9.92,0.02,0.03,-0.01
686.12,-58.32,8.71,1.99,3.54,-0.06,-0.02,0.01,1.08,0.67,9.92,0.02,0.03,-0.02
686.14,-58.38,8.71,1.99,3.54,-0.06,-0.02,0.01,1.03,0.66,9.95,0.02,0.02,-0.02
686.15,-58.44,8.71,1.99,3.54,-0.06,-0.02,0.01,1.00,0.65,9.95,0.02,0.02,-0.02
686.16,-58.54,8.71,1.99,3.54,-0.06,-0.02,0.01,0.98,0.62,9.96,0.02,0.02,-0.01
686.18,-58.62,8.71,1.99,3.54,-0.06,-0.02,0.01,1.06,0.63,9.95,0.01,0.01,0.01
686.20,-58.64,8.71,1.99,3.54,-0.06,-0.02,0.01,1.12,0.65,9.94,0.01,0.01,0.00
686.21,-58.65,8.71,1.99,3.54,-0.06,-0.02,0.01,1.11,0.65,9.92,0.01,0.01,-0.00
686.23,-58.67,8.71,1.99,3.54,-0.06,-0.02,0.01,1.06,0.62,9.96,0.01,0.01,0.00
686.24,-58.69,8.71,1.99,3.54,-0.06,-0.02,0.01,1.08,0.61,9.94,0.01,0.00,0.01
686.25,-58.70,8.71,1.99,3.54,-0.06,-0.02,0.01,1.12,0.59,9.94,0.01,0.01,0.02
686.27,-58.70,8.71,1.99,3.54,-0.06,-0.02,0.01,1.13,0.60,9.93,0.01,0.00,0.01
686.29,-58.69,8.71,1.99,3.54,-0.06,-0.02,0.01,1.14,0.57,9.92,0.01,0.01,0.01
686.31,-58.69,8.71,1.99,3.54,-0.06,-0.02,0.01,1.13,0.59,9.94,0.01,0.01,0.01
686.33,-58.68,8.71,1.99,3.54,-0.06,-0.02,0.01,1.14,0.60,9.94,0.01,0.01,0.01
686.34,-58.68,8.71,1.99,3.54,-0.06,-0.02,0.01,1.15,0.58,9.96,0.01,0.01,0.02
686.36,-58.68,8.71,1.99,3.54,-0.06,-0.02,0.01,1.17,0.58,9.95,0.01,0.01,0.02
686.37,-58.67,8.71,1.99,3.54,-0.06,-0.02,0.01,1.13,0.58,9.93,0.01,0.01,0.01
