Time,Angle,,,,,,,,,,,,
997.28,84.26,-9.94,-0.87,2.16,-0.13,0.42,-0.1,2.33,-0.99,9.8,0.08,0.29,-0.07
997.3,84.68,-10.01,-0.94,2.21,-0.14,0.39,-0.06,2.17,-0.93,9.77,0.09,0.28,-0.12
997.32,84.56,-9.96,-0.83,2.21,-0.15,0.35,0.04,0.47,-0.91,9.61,0.08,0.21,-0.04
997.33,84.27,-9.83,-0.59,2.37,-0.15,0.32,0.11,0.08,-1.19,9.77,0.09,0.19,0.08
997.34,84.21,-9.73,-0.45,2.45,-0.15,0.31,0.13,0.07,-1.13,9.88,0.12,0.19,0.14
997.36,83.6,-9.62,-0.19,2.64,-0.14,0.29,0.14,0.11,-1.3,9.76,0.14,0.14,0.22
997.38,83.09,-9.56,-0.05,2.85,-0.13,0.29,0.11,0.26,-1.33,9.74,0.13,0.1,0.22
997.4,82.76,-9.59,0.12,2.93,-0.1,0.28,0.06,0.31,-1.27,9.76,0.11,0.08,0.19
997.41,82.4,-9.64,0.16,2.95,-0.06,0.27,0,0.42,-1.15,9.77,0.09,0.06,0.18
997.45,82.19,-9.74,0.05,2.98,-0.02,0.26,-0.06,0.6,-0.98,9.76,0.07,0.05,0.18
997.47,82.14,-9.76,-0.33,2.98,0.05,0.24,-0.1,0.75,-0.88,9.77,0.07,0.06,0.18
997.48,82.09,-9.77,-0.51,2.85,0.09,0.22,-0.09,1,-0.72,9.82,0.07,0.06,0.18
997.5,82.2,-9.82,-0.66,2.68,0.09,0.2,-0.06,1.36,-0.54,9.79,0.07,0.08,0.17
997.51,82.34,-9.85,-0.71,2.59,0.09,0.19,-0.04,1.65,-0.49,9.72,0.07,0.09,0.13
997.52,82.55,-9.92,-0.72,2.48,0.08,0.16,-0.01,1.88,-0.48,9.69,0.06,0.1,0.1
997.53,83.1,-10.01,-0.78,2.39,0.07,0.12,0.02,2.24,-0.54,9.73,0.02,0.1,-0.01
997.55,83.52,-10.07,-0.86,2.35,0.05,0.1,0.05,2.05,-0.54,9.78,-0.03,0.09,-0.17
997.56,83.9,-10.06,-0.89,2.29,0.02,0.08,0.11,1.49,-0.61,9.85,-0.06,0.1,-0.27
997.58,83.59,-10.02,-0.81,2.24,0,0.05,0.16,0.73,-1.07,9.77,-0.02,0.11,-0.17
997.59,83.52,-9.95,-0.72,2.21,-0.01,0.04,0.2,0.79,-1.2,9.72,0,0.1,-0.09
997.6,83.18,-9.88,-0.51,2.18,-0.01,0.02,0.22,0.8,-1.28,9.89,0.01,0.08,-0.06
997.62,83.18,-9.87,-0.35,2.19,-0.02,0.01,0.21,0.76,-1.3,9.94,0.02,0.07,-0.06
997.63,82.94,-9.87,-0.1,2.28,-0.02,0,0.2,0.62,-1.4,10.02,0.05,0.05,-0.03
997.65,82.71,-9.78,0.02,2.28,-0.02,0.01,0.2,0.57,-1.38,9.93,0.08,0.04,0
997.66,82.51,-9.71,0.02,2.27,-0.02,0.01,0.18,0.5,-1.22,9.85,0.08,0.03,0.02
