50.07,77.85,-9.28,1.78,3.68,-0.04,-0.02,0,1.56,-2.08,9.46,0,0,0
50.09,77.85,-9.29,1.78,3.67,-0.04,-0.02,0,1.57,-2.1,9.44,0,0,0
50.11,77.85,-9.29,1.78,3.67,-0.04,-0.02,0,1.57,-2.1,9.45,0,0,0
50.12,77.86,-9.29,1.78,3.67,-0.05,-0.01,0,1.56,-2.1,9.46,0,0,0
50.13,77.86,-9.29,1.78,3.69,-0.05,-0.01,0,1.57,-2.1,9.46,0,0,0
50.16,77.85,-9.28,1.77,3.69,-0.05,-0.01,-0.01,1.57,-2.08,9.46,0,0,0
50.17,77.85,-9.29,1.77,3.67,-0.05,-0.01,-0.01,1.57,-2.09,9.46,0,0,0
50.19,77.86,-9.29,1.77,3.67,-0.05,-0.01,-0.01,1.57,-2.09,9.46,0,0,0
50.2,77.86,-9.29,1.76,3.67,-0.05,-0.01,-0.01,1.57,-2.1,9.46,0,0,0
50.21,77.86,-9.3,1.76,3.68,-0.05,-0.01,-0.01,1.55,-2.11,9.45,0,0,0
50.22,77.85,-9.3,1.74,3.68,-0.05,-0.01,-0.01,1.55,-2.11,9.46,0,0,0
50.24,77.84,-9.3,1.74,3.68,-0.05,-0.01,-0.01,1.55,-2.11,9.48,0,0,0
50.25,77.83,-9.31,1.73,3.69,-0.04,-0.01,0,1.55,-2.11,9.48,0,0,0
50.28,77.83,-9.3,1.75,3.67,-0.04,-0.01,0,1.55,-2.11,9.47,0,0,0
50.3,77.83,-9.3,1.75,3.66,-0.04,-0.02,0,1.55,-2.11,9.46,0,0,0
50.31,77.83,-9.29,1.76,3.67,-0.04,-0.02,0,1.55,-2.1,9.46,0,0,0
50.32,77.82,-9.28,1.77,3.67,-0.04,-0.02,0,1.56,-2.1,9.46,0,0,0
50.33,77.82,-9.29,1.77,3.67,-0.04,-0.02,0,1.56,-2.09,9.46,0,0,0
50.35,77.82,-9.28,1.77,3.67,-0.04,-0.02,0,1.56,-2.09,9.46,0,0,0
50.36,77.82,-9.29,1.78,3.69,-0.04,-0.02,0,1.56,-2.08,9.47,0,0,0
50.37,77.82,-9.28,1.79,3.68,-0.04,-0.02,0,1.56,-2.09,9.46,0,0,0
50.39,77.82,-9.28,1.77,3.67,-0.04,-0.02,0,1.57,-2.09,9.46,0,0,0
50.41,77.82,-9.28,1.78,3.67,-0.04,-0.02,0,1.58,-2.09,9.46,0,0,0
50.42,77.83,-9.29,1.78,3.67,-0.05,-0.02,0,1.57,-2.1,9.46,0,0,0
50.44,77.84,-9.28,1.78,3.67,-0.05,-0.02,0,1.57,-2.09,9.45,0,0,0
50.45,77.85,-9.29,1.77,3.66,-0.05,-0.02,-0.01,1.56,-2.08,9.45,0,0,0
50.48,77.85,-9.28,1.78,3.66,-0.04,-0.02,-0.01,1.57,-2.08,9.44,0,0,0
50.49,77.86,-9.29,1.78,3.67,-0.05,-0.02,-0.01,1.57,-2.08,9.45,0,0,0
50.51,77.86,-9.3,1.77,3.67,-0.05,-0.01,-0.01,1.55,-2.09,9.44,0,0,0
50.53,77.86,-9.29,1.76,3.67,-0.04,-0.02,-0.01,1.56,-2.09,9.44,0,0,0
50.54,77.87,-9.29,1.76,3.65,-0.04,-0.02,-0.01,1.57,-2.1,9.44,0,0,0
50.56,77.87,-9.29,1.77,3.65,-0.04,-0.02,-0.01,1.55,-2.11,9.45,0,0,0
50.57,77.87,-9.29,1.77,3.66,-0.05,-0.01,0,1.55,-2.12,9.44,0,0,0
50.58,77.87,-9.29,1.76,3.67,-0.05,-0.01,0,1.56,-2.11,9.45,0,0,0
50.59,77.87,-9.29,1.76,3.66,-0.05,-0.01,0,1.55,-2.11,9.45,0,0,0
50.6,77.87,-9.29,1.76,3.67,-0.05,-0.02,0,1.54,-2.11,9.44,0,0,0
50.61,77.86,-9.29,1.77,3.67,-0.05,-0.02,0,1.55,-2.1,9.46,0,0,0
50.63,77.86,-9.29,1.78,3.68,-0.05,-0.02,0,1.55,-2.08,9.44,0,0,0
50.64,77.85,-9.29,1.79,3.67,-0.05,-0.02,0,1.54,-2.07,9.45,0,0,0
50.68,77.84,-9.29,1.79,3.67,-0.04,-0.02,0,1.56,-2.08,9.45,0,0,0
50.69,77.83,-9.29,1.79,3.66,-0.04,-0.02,0,1.55,-2.1,9.44,0,0,0
50.69,77.83,-9.29,1.78,3.66,-0.04,-0.02,0,1.55,-2.1,9.46,0,0,0
50.71,77.84,-9.29,1.77,3.66,-0.04,-0.02,0,1.56,-2.11,9.47,0,0,0
50.72,77.84,-9.29,1.77,3.68,-0.04,-0.02,0,1.57,-2.11,9.46,0,0,0
50.73,77.84,-9.29,1.77,3.68,-0.05,-0.02,0,1.57,-2.11,9.46,0,0,0
50.75,77.84,-9.29,1.77,3.69,-0.05,-0.02,-0.01,1.57,-2.11,9.45,0,0,0
50.76,77.84,-9.28,1.78,3.67,-0.05,-0.01,-0.01,1.57,-2.09,9.44,0,0,0
50.78,77.85,-9.29,1.79,3.67,-0.05,-0.01,-0.01,1.56,-2.08,9.45,0,0,0
50.79,77.85,-9.28,1.79,3.67,-0.05,-0.01,-0.01,1.56,-2.08,9.45,0,0,0
