=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.07.01 15:59:55 =~=~=~=~=~=~=~=~=~=~=~=
ÿ5.89,-79.50,9.30,-0.24,2.12,-0.04,-0.02,0.00,-0.40,-0.81,9.80,-0.00,-0.00,0.00
5.92,-79.50,9.30,-0.25,2.12,-0.05,-0.02,-0.00,-0.39,-0.81,9.79,-0.00,-0.00,0.00
5.93,-79.50,9.30,-0.25,2.12,-0.05,-0.02,-0.00,-0.39,-0.81,9.79,-0.00,-0.00,0.00
5.96,-79.50,9.30,-0.24,2.12,-0.05,-0.02,-0.00,-0.39,-0.82,9.80,-0.00,-0.00,0.00
5.97,-79.50,9.30,-0.24,2.12,-0.05,-0.02,-0.00,-0.39,-0.82,9.80,-0.00,-0.00,0.00
5.97,-79.50,9.30,-0.24,2.12,-0.05,-0.02,-0.00,-0.39,-0.81,9.80,-0.00,-0.00,0.00
6.00,-79.50,9.30,-0.24,2.13,-0.05,-0.02,-0.00,-0.40,-0.81,9.80,-0.00,-0.00,0.00
6.01,-79.50,9.31,-0.24,2.13,-0.05,-0.02,-0.01,-0.40,-0.82,9.80,-0.00,-0.00,0.00
6.02,-79.49,9.30,-0.23,2.13,-0.04,-0.02,-0.01,-0.41,-0.82,9.79,-0.00,-0.00,-0.00
6.04,-79.50,9.30,-0.24,2.13,-0.04,-0.02,-0.00,-0.41,-0.81,9.81,-0.00,-0.00,-0.00
6.05,-79.51,9.30,-0.25,2.13,-0.04,-0.02,-0.00,-0.39,-0.79,9.82,-0.00,-0.00,-0.00
6.09,-79.52,9.31,-0.24,2.12,-0.04,-0.02,-0.01,-0.40,-0.79,9.82,-0.00,-0.00,-0.00
6.12,-79.51,9.30,-0.24,2.11,-0.04,-0.02,-0.00,-0.39,-0.81,9.81,-0.00,-0.00,0.00
6.13,-79.51,9.30,-0.24,2.11,-0.04,-0.02,-0.00,-0.39,-0.82,9.82,-0.00,-0.00,0.00
6.14,-79.51,9.29,-0.23,2.12,-0.04,-0.02,-0.00,-0.38,-0.81,9.82,-0.00,-0.00,0.00
6.14,-79.51,9.29,-0.23,2.12,-0.04,-0.02,-0.00,-0.38,-0.81,9.82,-0.00,-0.00,0.00
6.16,-79.49,9.30,-0.23,2.13,-0.04,-0.02,-0.00,-0.39,-0.80,9.82,-0.00,-0.00,-0.00
6.18,-79.49,9.30,-0.23,2.14,-0.04,-0.02,-0.00,-0.40,-0.80,9.81,-0.00,-0.00,0.00
6.19,-79.49,9.30,-0.24,2.13,-0.04,-0.02,-0.00,-0.39,-0.80,9.81,-0.00,-0.00,0.00
6.20,-79.49,9.30,-0.24,2.13,-0.04,-0.02,-0.00,-0.39,-0.80,9.80,-0.00,-0.00,0.00
6.21,-79.48,9.30,-0.24,2.12,-0.04,-0.02,-0.00,-0.39,-0.80,9.81,-0.00,-0.00,0.00
6.22,-79.48,9.30,-0.25,2.14,-0.04,-0.02,-0.00,-0.40,-0.80,9.80,-0.00,-0.00,0.00
6.23,-79.48,9.30,-0.26,2.13,-0.04,-0.02,-0.00,-0.40,-0.80,9.80,-0.00,-0.00,0.00
6.25,-79.47,9.32,-0.26,2.13,-0.04,-0.02,-0.00,-0.40,-0.80,9.79,-0.00,-0.00,0.00
6.26,-79.47,9.31,-0.25,2.12,-0.04,-0.02,-0.01,-0.39,-0.81,9.80,-0.00,-0.00,0.00
6.28,-79.46,9.30,-0.24,2.12,-0.04,-0.01,-0.01,-0.39,-0.81,9.81,-0.00,-0.00,-0.00
6.29,-79.46,9.31,-0.23,2.12,-0.04,-0.01,-0.01,-0.39,-0.80,9.80,-0.00,-0.00,-0.00
6.30,-79.46,9.31,-0.24,2.12,-0.04,-0.01,-0.01,-0.40,-0.80,9.81,-0.00,-0.00,-0.00
6.32,-79.46,9.31,-0.23,2.13,-0.04,-0.02,-0.01,-0.41,-0.82,9.81,-0.00,-0.00,-0.00
6.32,-79.47,9.31,-0.22,2.13,-0.04,-0.02,-0.01,-0.41,-0.81,9.81,-0.00,-0.00,0.00
6.35,-79.47,9.31,-0.22,2.13,-0.04,-0.02,-0.01,-0.40,-0.81,9.81,-0.00,-0.00,0.00
6.36,-79.47,9.30,-0.23,2.13,-0.04,-0.02,-0.01,-0.40,-0.82,9.82,-0.00,-0.00,-0.00
6.38,-79.47,9.30,-0.23,2.13,-0.04,-0.02,-0.00,-0.40,-0.82,9.81,-0.00,-0.00,-0.00
6.41,-79.48,9.29,-0.22,2.12,-0.05,-0.02,-0.00,-0.41,-0.81,9.81,-0.00,-0.00,0.00
6.42,-79.48,9.30,-0.22,2.12,-0.05,-0.02,-0.00,-0.40,-0.81,9.80,-0.00,-0.00,0.00
6.45,-79.49,9.30,-0.22,2.12,-0.05,-0.02,-0.00,-0.40,-0.79,9.81,-0.00,-0.00,0.00
6.47,-79.49,9.30,-0.22,2.12,-0.05,-0.02,0.00,-0.40,-0.80,9.80,-0.00,-0.00,0.00
6.48,-79.49,9.30,-0.22,2.12,-0.05,-0.02,0.00,-0.40,-0.78,9.80,-0.00,-0.00,0.00
6.49,-79.49,9.30,-0.23,2.12,-0.05,-0.02,0.00,-0.40,-0.79,9.79,-0.00,-0.00,0.00
6.50,-79.49,9.30,-0.23,2.12,-0.05,-0.02,0.00,-0.40,-0.79,9.78,-0.00,-0.00,0.00
6.52,-79.50,9.30,-0.23,2.12,-0.05,-0.02,0.00,-0.40,-0.79,9.79,-0.00,-0.00,0.00
6.53,-79.50,9.30,-0.23,2.11,-0.04,-0.02,0.00,-0.41,-0.80,9.80,-0.00,-0.00,0.00
6.54,-79.51,9.31,-0.24,2.12,-0.04,-0.02,0.00,-0.41,-0.81,9.81,-0.00,-0.00,0.00
6.56,-79.51,9.30,-0.25,2.13,-0.04,-0.02,0.00,-0.40,-0.82,9.80,-0.00,-0.00,0.00
6.58,-79.51,9.30,-0.26,2.12,-0.04,-0.02,0.00,-0.39,-0.82,9.81,-0.00,-0.00,0.00
6.59,-79.51,9.31,-0.25,2.11,-0.04,-0.02,0.00,-0.39,-0.82,9.82,-0.00,-0.00,0.00
6.60,-79.51,9.31,-0.25,2.11,-0.04,-0.02,0.00,-0.38,-0.81,9.80,-0.00,-0.00,0.00
6.61,-79.51,9.31,-0.25,2.12,-0.04,-0.02,0.00,-0.38,-0.80,9.80,-0.00,-0.00,0.00
6.63,-79.51,9.31,-0.25,2.12,-0.04,-0.02,0.00,-0.40,-0.80,9.81,-0.00,-0.00,0.00
6.65,-79.51,9.31,-0.25,2.11,-0.04,-0.02,0.00,-0.41,-0.81,9.81,-0.00,-0.00,0.00
6.67,-79.54,9.32,-0.27,2.12,-0.04,-0.02,-0.00,-0.40,-0.81,9.80,-0.00,-0.00,0.00
6.71,-79.54,9.32,-0.27,2.12,-0.04,-0.02,-0.01,-0.39,-0.81,9.80,-0.00,-0.00,0.00
6.74,-79.54,9.31,-0.26,2.12,-0.04,-0.02,-0.01,-0.39,-0.81,9.80,-0.00,-0.00,-0.00
6.75,-79.54,9.30,-0.26,2.11,-0.04,-0.02,-0.01,-0.40,-0.81,9.79,0.00,-0.00,-0.00
6.76,-79.55,9.31,-0.25,2.11,-0.04,-0.02,-0.01,-0.41,-0.81,9.80,0.00,-0.00,-0.00
6.78,-79.55,9.31,-0.25,2.11,-0.04,-0.02,-0.01,-0.39,-0.80,9.81,0.00,-0.00,0.00
6.80,-79.56,9.31,-0.24,2.10,-0.04,-0.02,-0.01,-0.37,-0.79,9.80,0.00,-0.00,-0.00
6.81,-79.56,9.32,-0.23,2.10,-0.04,-0.02,-0.01,-0.37,-0.79,9.80,0.00,-0.00,-0.00
6.82,-79.55,9.33,-0.23,2.09,-0.04,-0.02,-0.01,-0.38,-0.79,9.80,0.00,-0.00,-0.00
6.83,-79.55,9.32,-0.23,2.10,-0.04,-0.01,-0.02,-0.38,-0.79,9.80,0.00,-0.00,-0.00
6.84,-79.56,9.33,-0.24,2.09,-0.04,-0.01,-0.02,-0.39,-0.80,9.81,0.00,-0.00,-0.00
6.86,-79.57,9.32,-0.25,2.10,-0.05,-0.01,-0.02,-0.39,-0.81,9.81,0.00,-0.00,-0.00
6.87,-79.57,9.32,-0.25,2.11,-0.05,-0.01,-0.02,-0.38,-0.81,9.81,0.00,0.00,-0.00
6.88,-79.56,9.32,-0.25,2.11,-0.05,-0.01,-0.02,-0.38,-0.82,9.81,0.00,0.00,-0.00
6.89,-79.55,9.31,-0.25,2.12,-0.05,-0.01,-0.02,-0.38,-0.81,9.81,0.00,0.00,-0.00
6.91,-79.55,9.30,-0.25,2.11,-0.05,-0.01,-0.02,-0.37,-0.80,9.79,0.00,0.00,-0.00
6.92,-79.54,9.30,-0.24,2.12,-0.05,-0.01,-0.02,-0.38,-0.79,9.80,0.00,0.00,-0.01
6.95,-79.53,9.30,-0.23,2.14,-0.05,-0.01,-0.02,-0.41,-0.79,9.81,0.00,0.00,-0.01
6.96,-79.53,9.29,-0.22,2.14,-0.05,-0.01,-0.02,-0.43,-0.78,9.81,0.00,-0.00,-0.01
6.97,-79.53,9.28,-0.21,2.15,-0.05,-0.01,-0.02,-0.45,-0.78,9.81,0.00,-0.00,-0.01
6.98,-79.53,9.28,-0.20,2.16,-0.05,-0.01,-0.02,-0.44,-0.77,9.82,0.00,-0.00,-0.00
7.00,-79.53,9.27,-0.18,2.15,-0.05,-0.02,-0.01,-0.45,-0.76,9.80,0.00,-0.00,-0.00
7.01,-79.54,9.27,-0.17,2.15,-0.04,-0.02,-0.01,-0.45,-0.74,9.78,-0.00,-0.00,-0.00
7.02,-79.54,9.27,-0.16,2.14,-0.04,-0.02,-0.00,-0.43,-0.73,9.80,-0.01,-0.00,0.00
7.04,-79.55,9.28,-0.16,2.13,-0.04,-0.02,0.01,-0.45,-0.74,9.79,-0.01,-0.00,0.00
7.05,-79.57,9.28,-0.16,2.13,-0.04,-0.02,0.01,-0.44,-0.74,9.81,-0.01,-0.00,0.01
7.06,-79.58,9.29,-0.18,2.14,-0.04,-0.02,0.02,-0.44,-0.75,9.81,-0.01,-0.00,0.01
7.08,-79.59,9.29,-0.19,2.13,-0.04,-0.02,0.03,-0.42,-0.76,9.81,-0.01,-0.00,0.01
7.10,-79.59,9.31,-0.24,2.12,-0.04,-0.03,0.03,-0.40,-0.81,9.80,-0.01,-0.00,0.01
7.11,-79.60,9.32,-0.27,2.09,-0.04,-0.02,0.03,-0.37,-0.83,9.82,-0.01,-0.00,0.01
7.13,-79.61,9.33,-0.28,2.08,-0.04,-0.02,0.03,-0.36,-0.85,9.82,-0.01,-0.00,0.01
7.15,-79.60,9.34,-0.31,2.05,-0.04,-0.02,0.02,-0.32,-0.86,9.83,-0.00,-0.00,0.01
7.17,-79.59,9.34,-0.32,2.06,-0.05,-0.02,0.02,-0.32,-0.87,9.81,-0.00,-0.00,0.01
7.18,-79.59,9.34,-0.34,2.06,-0.05,-0.01,0.00,-0.32,-0.88,9.82,0.00,0.00,0.00
7.20,-79.58,9.34,-0.34,2.07,-0.05,-0.01,-0.01,-0.34,-0.87,9.83,0.00,0.00,-0.00
7.21,-79.57,9.33,-0.33,2.10,-0.05,-0.01,-0.02,-0.37,-0.87,9.81,0.00,0.00,-0.01
7.22,-79.57,9.33,-0.32,2.11,-0.05,-0.01,-0.02,-0.39,-0.86,9.81,0.01,0.00,-0.01
7.24,-79.57,9.32,-0.30,2.11,-0.05,-0.01,-0.03,-0.41,-0.84,9.80,0.01,0.00,-0.01
7.26,-79.57,9.30,-0.25,2.13,-0.05,-0.01,-0.04,-0.42,-0.79,9.80,0.01,0.00,-0.01
7.27,-79.57,9.28,-0.23,2.14,-0.05,-0.01,-0.04,-0.44,-0.77,9.80,0.01,-0.00,-0.01
7.29,-79.57,9.28,-0.21,2.14,-0.04,-0.01,-0.03,-0.45,-0.75,9.80,0.01,-0.00,-0.01
7.30,-79.58,9.28,-0.20,2.14,-0.04,-0.01,-0.03,-0.44,-0.74,9.80,0.00,-0.00,-0.01
7.31,-79.58,9.29,-0.19,2.14,-0.04,-0.02,-0.02,-0.44,-0.75,9.79,0.00,-0.00,-0.01
7.33,-79.59,9.29,-0.18,2.13,-0.04,-0.02,-0.02,-0.45,-0.75,9.80,0.00,-0.00,-0.00
7.35,-79.60,9.29,-0.18,2.12,-0.04,-0.02,-0.01,-0.42,-0.76,9.80,-0.00,-0.00,0.00
7.36,-79.60,9.30,-0.20,2.12,-0.04,-0.02,-0.01,-0.40,-0.77,9.80,-0.00,-0.00,0.00
7.38,-79.60,9.30,-0.20,2.11,-0.04,-0.02,-0.00,-0.39,-0.78,9.79,-0.00,-0.00,0.00
7.39,-79.59,9.31,-0.22,2.12,-0.04,-0.02,0.00,-0.37,-0.79,9.80,-0.00,-0.00,0.00
7.40,-79.58,9.31,-0.23,2.11,-0.04,-0.02,0.00,-0.37,-0.80,9.81,-0.00,-0.00,0.00
7.42,-79.57,9.32,-0.23,2.12,-0.04,-0.02,0.00,-0.37,-0.81,9.81,-0.00,-0.00,0.00
7.43,-79.56,9.31,-0.23,2.11,-0.04,-0.02,0.00,-0.38,-0.82,9.82,-0.00,-0.00,0.00
7.44,-79.56,9.32,-0.24,2.11,-0.04,-0.02,0.00,-0.38,-0.82,9.81,-0.00,-0.00,0.00
7.46,-79.55,9.31,-0.23,2.11,-0.04,-0.01,-0.00,-0.38,-0.81,9.81,-0.00,-0.00,0.00
7.47,-79.55,9.31,-0.23,2.12,-0.04,-0.01,-0.00,-0.38,-0.80,9.80,-0.00,-0.00,0.00
7.48,-79.54,9.31,-0.23,2.11,-0.04,-0.01,-0.00,-0.39,-0.80,9.81,-0.00,-0.00,0.00
7.50,-79.54,9.31,-0.23,2.10,-0.04,-0.01,-0.00,-0.39,-0.80,9.81,-0.00,-0.00,0.00
7.51,-79.55,9.31,-0.24,2.11,-0.04,-0.01,-0.00,-0.40,-0.80,9.81,-0.00,-0.00,0.00
7.52,-79.55,9.31,-0.24,2.12,-0.04,-0.01,-0.00,-0.41,-0.79,9.80,-0.00,-0.00,0.00
7.53,-79.55,9.31,-0.24,2.13,-0.04,-0.01,-0.00,-0.41,-0.80,9.81,-0.00,-0.00,0.00
7.54,-79.55,9.30,-0.23,2.13,-0.04,-0.01,-0.00,-0.40,-0.81,9.82,-0.00,-0.00,0.00
7.56,-79.54,9.29,-0.23,2.13,-0.05,-0.02,-0.00,-0.41,-0.81,9.82,-0.00,-0.00,0.00
7.57,-79.53,9.29,-0.23,2.15,-0.05,-0.02,-0.00,-0.41,-0.80,9.80,-0.00,-0.00,0.00
7.59,-79.53,9.29,-0.22,2.14,-0.05,-0.02,-0.00,-0.42,-0.80,9.80,-0.00,-0.00,0.00
7.61,-79.52,9.29,-0.23,2.13,-0.05,-0.02,-0.00,-0.41,-0.79,9.80,-0.00,-0.00,0.00
7.62,-79.52,9.29,-0.22,2.14,-0.05,-0.02,0.00,-0.41,-0.79,9.80,-0.00,-0.00,0.00
7.63,-79.52,9.30,-0.22,2.14,-0.05,-0.02,0.00,-0.41,-0.79,9.80,-0.00,-0.00,0.00
7.65,-79.52,9.29,-0.22,2.14,-0.05,-0.02,0.01,-0.41,-0.78,9.80,-0.00,-0.00,0.00
7.67,-79.52,9.30,-0.23,2.13,-0.04,-0.02,0.01,-0.41,-0.79,9.81,-0.00,-0.00,0.00
7.68,-79.53,9.29,-0.24,2.12,-0.04,-0.02,0.01,-0.41,-0.80,9.79,-0.00,-0.00,0.01
7.70,-79.53,9.30,-0.24,2.12,-0.04,-0.02,0.01,-0.41,-0.81,9.80,-0.00,-0.00,0.01
7.71,-79.54,9.30,-0.25,2.12,-0.04,-0.02,0.01,-0.41,-0.80,9.80,-0.00,-0.00,0.01
7.73,-79.54,9.30,-0.25,2.11,-0.04,-0.02,0.01,-0.39,-0.80,9.80,-0.00,-0.00,0.01
7.74,-79.55,9.31,-0.25,2.10,-0.04,-0.02,0.01,-0.37,-0.80,9.79,-0.00,-0.00,0.01
7.75,-79.54,9.32,-0.26,2.09,-0.04,-0.02,0.01,-0.36,-0.81,9.79,-0.00,-0.00,0.01
7.76,-79.54,9.32,-0.27,2.09,-0.04,-0.02,0.00,-0.35,-0.82,9.79,-0.00,-0.00,-0.00
7.78,-79.54,9.33,-0.28,2.11,-0.05,-0.02,-0.01,-0.37,-0.84,9.80,-0.00,-0.00,-0.00
7.80,-79.54,9.32,-0.27,2.10,-0.05,-0.02,-0.01,-0.38,-0.85,9.81,0.00,-0.00,-0.00
7.82,-79.54,9.33,-0.28,2.11,-0.05,-0.01,-0.02,-0.39,-0.83,9.81,0.00,-0.00,-0.00
7.84,-79.54,9.33,-0.27,2.11,-0.05,-0.01,-0.02,-0.38,-0.81,9.81,0.00,-0.00,-0.01
7.85,-79.53,9.32,-0.26,2.11,-0.04,-0.01,-0.02,-0.37,-0.79,9.81,0.00,-0.00,-0.01
7.87,-79.53,9.32,-0.25,2.11,-0.04,-0.01,-0.03,-0.40,-0.78,9.81,-0.00,-0.00,-0.01
7.89,-79.53,9.32,-0.25,2.12,-0.04,-0.01,-0.03,-0.42,-0.80,9.81,-0.00,0.00,-0.01
7.90,-79.54,9.31,-0.24,2.12,-0.03,-0.01,-0.03,-0.43,-0.81,9.81,0.00,0.00,-0.01
7.91,-79.56,9.31,-0.24,2.13,-0.04,-0.01,-0.02,-0.43,-0.82,9.80,0.00,0.00,-0.00
7.93,-79.56,9.30,-0.24,2.13,-0.04,-0.01,-0.02,-0.42,-0.82,9.80,0.00,-0.00,-0.00
7.94,-79.57,9.28,-0.21,2.12,-0.04,-0.01,-0.01,-0.44,-0.81,9.79,0.00,-0.00,-0.00
7.99,-79.58,9.29,-0.20,2.11,-0.04,-0.02,-0.01,-0.43,-0.79,9.80,0.00,-0.00,-0.00
8.00,-79.59,9.30,-0.19,2.12,-0.04,-0.02,-0.00,-0.42,-0.78,9.79,-0.00,-0.00,0.00
8.01,-79.59,9.30,-0.19,2.11,-0.04,-0.02,0.00,-0.40,-0.77,9.80,-0.00,-0.00,0.00
8.03,-79.59,9.30,-0.20,2.11,-0.04,-0.02,0.00,-0.40,-0.76,9.80,-0.00,-0.00,0.00
8.04,-79.59,9.30,-0.21,2.10,-0.04,-0.02,0.01,-0.39,-0.77,9.81,-0.00,-0.00,0.00
8.06,-79.59,9.31,-0.24,2.09,-0.04,-0.02,0.01,-0.38,-0.80,9.81,-0.00,-0.00,0.00
8.07,-79.60,9.32,-0.25,2.08,-0.04,-0.02,0.01,-0.37,-0.82,9.81,-0.00,-0.00,0.00
8.10,-79.58,9.33,-0.25,2.08,-0.04,-0.01,-0.00,-0.33,-0.84,9.82,-0.00,-0.00,0.00
8.11,-79.57,9.34,-0.25,2.07,-0.04,-0.01,-0.01,-0.32,-0.84,9.81,0.00,0.00,-0.00
8.13,-79.55,9.34,-0.24,2.08,-0.04,-0.01,-0.02,-0.31,-0.83,9.82,0.00,0.00,-0.00
8.14,-79.54,9.35,-0.24,2.09,-0.04,-0.01,-0.02,-0.31,-0.82,9.82,0.00,0.00,-0.01
8.15,-79.51,9.36,-0.24,2.12,-0.04,-0.01,-0.03,-0.34,-0.82,9.84,0.00,0.00,-0.01
8.17,-79.49,9.36,-0.28,2.14,-0.04,-0.00,-0.03,-0.36,-0.83,9.86,0.00,0.00,-0.02
8.18,-79.48,9.39,-0.28,2.18,-0.05,-0.00,-0.03,-0.42,-0.82,9.85,0.01,-0.00,-0.03
8.19,-79.44,9.44,-0.32,2.33,-0.04,-0.01,-0.05,-0.47,-0.85,9.83,0.00,-0.01,-0.05
8.21,-79.40,9.42,-0.30,2.40,-0.04,-0.01,-0.09,-0.61,-0.86,9.81,0.00,-0.01,-0.07
8.22,-79.40,9.34,-0.29,2.43,-0.03,-0.02,-0.11,-0.72,-0.89,9.82,-0.00,-0.02,-0.09
8.23,-79.42,9.30,-0.30,2.49,-0.03,-0.04,-0.11,-0.85,-0.93,9.94,-0.00,-0.03,-0.11
8.24,-79.42,9.28,-0.26,2.55,-0.01,-0.05,-0.10,-0.90,-0.92,9.93,0.00,-0.04,-0.09
8.26,-79.48,9.20,-0.21,2.55,0.01,-0.07,-0.08,-0.93,-0.81,9.80,0.01,-0.05,-0.03
8.28,-79.54,9.06,-0.09,2.45,0.06,-0.08,-0.06,-0.88,-0.64,9.70,0.01,-0.06,0.02
8.29,-79.60,9.22,0.13,2.23,0.09,-0.09,-0.07,-0.58,-0.53,9.71,-0.00,-0.07,0.04
8.31,-79.61,9.24,0.10,1.98,0.08,-0.08,-0.08,-0.30,-0.59,9.76,-0.01,-0.07,0.05
8.32,-79.63,9.30,0.05,1.79,0.06,-0.08,-0.08,-0.14,-0.62,9.80,-0.01,-0.06,0.04
8.33,-79.65,9.35,-0.03,1.71,0.03,-0.08,-0.06,-0.05,-0.66,9.84,-0.02,-0.05,0.03
8.35,-79.68,9.41,-0.07,1.71,0.01,-0.08,-0.03,-0.02,-0.75,9.88,-0.02,-0.04,0.01
8.36,-79.69,9.42,-0.16,1.75,-0.01,-0.07,-0.01,-0.01,-0.89,9.89,-0.01,-0.03,0.00
8.37,-79.71,9.37,-0.21,1.78,-0.04,-0.07,0.00,-0.03,-1.00,9.87,0.00,-0.02,-0.01
8.39,-79.72,9.32,-0.25,1.81,-0.07,-0.06,-0.00,-0.09,-1.08,9.81,0.01,-0.02,-0.01
8.40,-79.73,9.29,-0.30,1.86,-0.09,-0.06,-0.02,-0.17,-1.13,9.73,0.02,-0.02,-0.02
8.41,-79.77,9.27,-0.35,1.96,-0.12,-0.06,-0.05,-0.26,-1.18,9.66,0.02,-0.02,-0.04
8.42,-79.80,9.26,-0.40,2.10,-0.16,-0.06,-0.09,-0.44,-1.26,9.63,0.03,-0.02,-0.07
8.44,-79.82,9.27,-0.40,2.18,-0.18,-0.06,-0.11,-0.52,-1.28,9.67,0.04,-0.03,-0.09
8.46,-79.83,9.32,-0.36,2.23,-0.21,-0.05,-0.13,-0.58,-1.26,9.71,0.05,-0.04,-0.11
8.47,-79.86,9.34,-0.33,2.24,-0.22,-0.05,-0.14,-0.64,-1.21,9.74,0.06,-0.05,-0.12
8.48,-79.88,9.33,-0.28,2.24,-0.23,-0.05,-0.15,-0.68,-1.12,9.77,0.07,-0.05,-0.12
8.50,-79.93,9.27,-0.20,2.22,-0.23,-0.05,-0.15,-0.66,-1.04,9.80,0.08,-0.05,-0.11
8.51,-79.95,9.22,-0.11,2.17,-0.22,-0.05,-0.14,-0.60,-0.94,9.80,0.09,-0.06,-0.10
8.53,-79.94,9.16,-0.01,2.10,-0.21,-0.04,-0.12,-0.53,-0.83,9.78,0.10,-0.06,-0.08
8.54,-79.94,9.15,0.13,1.97,-0.21,-0.04,-0.09,-0.40,-0.63,9.71,0.10,-0.06,-0.07
8.56,-79.93,9.17,0.23,1.90,-0.21,-0.03,-0.06,-0.31,-0.55,9.68,0.09,-0.06,-0.05
8.57,-79.91,9.22,0.30,1.83,-0.22,-0.02,-0.02,-0.24,-0.49,9.67,0.09,-0.06,-0.04
8.58,-79.91,9.29,0.38,1.71,-0.24,0.00,0.05,-0.11,-0.43,9.68,0.07,-0.05,-0.00
8.60,-79.88,9.33,0.43,1.66,-0.24,0.02,0.10,-0.01,-0.37,9.72,0.06,-0.04,0.03
8.61,-79.76,9.33,0.46,1.64,-0.23,0.02,0.12,0.14,-0.29,9.79,0.04,-0.03,0.07
8.63,-79.70,9.35,0.54,1.62,-0.21,0.03,0.14,0.29,-0.14,9.84,0.02,-0.01,0.12
8.65,-79.50,9.42,0.53,1.63,-0.20,0.02,0.14,0.47,0.06,9.92,-0.01,0.01,0.13
8.66,-79.40,9.48,0.45,1.62,-0.19,0.02,0.14,0.51,0.13,9.94,-0.03,0.01,0.12
